TIMESTAMP;WEBSITE;GDS;DEPARTURE;ARRIVAL;ADULTS;CHILDREN;INFANTS;TRAIN;DISTANCE;SMS;EXTRA_BAGGAGE;NO_GDS;DEVICE_COMPUTER;DEVICE_OTHER;DEVICE_SMARTPHONE;DEVICE_TABLET;HAUL_TYPE_CONTINENTAL;HAUL_TYPE_DOMESTIC;HAUL_TYPE_INTERCONTINENTAL;TRIP_TYPE_MULTI_DESTINATION;TRIP_TYPE_ONE_WAY;TRIP_TYPE_ROUND_TRIP;PRODUCT
26;12;0;31;32;1;0;0;False;1259.77;False;False;1;1;0;0;0;1;0;0;0;0;1;1
26;45;2;27;28;1;0;0;False;481.241;True;False;0;1;0;0;0;0;1;0;0;0;1;1
26;49;1;26;30;1;0;0;False;8965.79;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;31;0;27;27;1;0;0;False;388.691;False;False;1;1;0;0;0;0;1;0;0;0;1;1
26;45;1;31;31;1;0;0;False;1590.09;False;False;0;1;0;0;0;1;0;0;0;1;0;1
26;45;2;28;30;1;0;0;False;1497.22;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;12;1;31;33;1;0;0;False;6754.04;True;False;0;0;0;0;1;0;0;1;0;0;1;1
26;47;1;28;29;1;2;0;False;2279.18;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;37;2;30;35;2;0;0;False;1465.96;True;False;0;0;0;1;0;0;0;1;0;0;1;1
26;47;1;31;33;2;1;0;False;1528.51;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;45;2;29;30;1;0;0;False;7723.67;False;True;0;1;0;0;0;0;0;1;1;0;0;1
26;11;0;27;27;1;0;0;False;1763.71;False;False;1;1;0;0;0;0;1;0;0;0;1;1
26;18;0;28;28;1;0;0;False;796.7410000000001;True;False;1;1;0;0;0;1;0;0;0;1;0;1
26;11;1;28;28;1;0;0;False;546.04;False;False;0;1;0;0;0;0;1;0;0;1;0;1
26;37;0;26;26;1;0;0;False;590.67;False;False;1;0;0;1;0;1;0;0;0;1;0;1
26;12;1;38;38;1;0;0;False;1441.14;True;True;0;0;0;1;0;1;0;0;0;1;0;1
26;12;1;29;30;1;0;0;False;573.073;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;45;0;35;36;1;0;0;False;1444.33;False;True;2;1;0;0;0;1;0;0;1;0;0;1
26;51;2;41;42;2;0;0;False;1857.12;False;True;0;1;0;0;0;1;0;0;0;0;1;1
26;12;0;27;27;2;1;0;False;1453.92;True;True;1;1;0;0;0;1;0;0;0;1;0;1
26;11;1;28;28;3;0;0;False;1252.32;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;26;0;30;30;2;0;0;False;269.808;False;False;1;1;0;0;0;0;1;0;0;1;0;1
26;47;1;35;36;2;0;0;False;892.679;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;54;2;27;27;1;0;0;False;7055.75;True;False;0;0;0;1;0;0;0;1;0;0;1;1
26;11;1;41;41;1;0;0;False;2344.1;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;12;1;28;33;3;0;0;False;8021.87;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;59;0;27;28;1;0;0;False;2452.62;True;False;1;0;1;0;0;1;0;0;0;0;1;1
26;32;1;26;26;1;0;0;False;1445.7;True;False;0;1;0;0;0;1;0;0;0;1;0;1
26;11;1;29;30;1;0;0;False;2108.3;False;False;1;1;0;0;0;1;0;0;0;0;1;1
26;37;1;50;51;2;0;0;False;2954.9;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;45;0;32;33;2;0;0;False;1763.63;False;False;1;1;0;0;0;1;0;0;0;0;1;1
26;54;1;35;37;1;0;0;False;8760.77;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;0;0;27;28;1;0;0;False;1761.75;False;True;1;1;0;0;0;1;0;0;0;0;1;1
26;37;0;27;27;2;0;0;False;418.665;True;False;1;1;0;0;0;1;0;0;0;0;1;1
26;37;1;40;40;1;0;0;False;16536.1;True;False;0;1;0;0;0;0;0;1;0;1;0;1
26;37;1;26;35;1;0;0;False;7173.29;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;18;0;29;29;1;0;0;False;1724.6;False;False;1;1;0;0;0;1;0;0;0;1;0;1
26;13;1;30;30;1;0;0;False;320.654;True;False;0;0;0;1;0;0;1;0;0;1;0;1
26;31;0;51;1;4;1;0;False;5739.3;True;False;1;1;0;0;0;0;0;1;0;0;1;1
26;26;1;28;28;1;0;0;False;6714.32;True;False;0;1;0;0;0;0;0;1;0;1;0;1
26;11;1;33;33;1;0;0;False;1597.78;False;False;0;1;0;0;0;0;0;1;0;1;0;1
26;42;1;27;28;1;0;0;False;1019.86;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;18;0;27;27;1;0;0;False;898.69;False;False;1;1;0;0;0;1;0;0;0;1;0;1
26;31;1;32;32;1;0;0;False;4148.98;True;False;0;1;0;0;0;1;0;0;0;1;0;1
26;31;1;29;29;4;0;0;False;9577.08;False;False;0;1;0;0;0;0;0;1;0;1;0;1
26;12;1;35;36;3;0;0;False;674.0939999999999;False;False;0;0;0;0;1;0;1;0;0;0;1;1
26;18;0;28;28;1;0;0;False;883.034;True;False;1;1;0;0;0;1;0;0;0;1;0;1
26;18;1;29;30;1;0;0;False;1296.32;True;False;1;1;0;0;0;1;0;0;1;0;0;1
26;45;0;37;38;2;0;0;False;1367.89;True;False;1;1;0;0;0;1;0;0;0;0;1;1
26;18;1;42;42;1;0;0;False;1269.4;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;12;0;27;27;1;0;0;False;1898.92;False;False;1;1;0;0;0;0;0;1;0;1;0;1
26;32;1;26;26;1;0;0;False;1264.45;False;False;0;0;0;1;0;0;1;0;0;1;0;1
26;13;1;26;26;1;0;0;False;1856.14;False;False;0;1;0;0;0;1;0;0;0;1;0;1
26;45;0;27;27;1;0;0;False;1530.28;False;False;1;1;0;0;0;1;0;0;0;1;0;1
26;45;1;34;35;1;0;0;False;2430.28;True;True;1;1;0;0;0;1;0;0;0;0;1;1
26;37;1;31;31;1;0;0;False;574.2919999999999;True;False;0;1;0;0;0;0;1;0;0;1;0;1
26;11;1;32;32;1;0;0;False;456.815;True;False;0;0;0;1;0;0;1;0;0;1;0;1
26;45;0;31;32;4;0;0;False;509.704;True;False;1;1;0;0;0;1;0;0;0;0;1;1
26;37;1;27;27;1;0;0;False;1087.62;True;False;0;0;0;0;1;1;0;0;0;1;0;1
26;45;1;28;29;1;0;0;False;600.931;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;31;0;41;42;2;0;0;False;1669.69;True;False;1;1;0;0;0;1;0;0;0;0;1;1
26;37;1;29;30;2;0;0;False;2505.17;False;True;0;1;0;0;0;1;0;0;0;0;1;1
26;37;1;28;29;2;0;0;False;633.995;True;False;1;1;0;0;0;0;1;0;0;0;1;1
26;26;1;29;29;3;0;0;False;1197.22;True;False;0;1;0;0;0;0;1;0;0;0;1;1
26;18;0;29;29;1;0;0;False;825.488;False;False;1;0;0;1;0;1;0;0;0;0;1;1
26;47;0;29;29;3;3;0;False;856.087;True;False;1;1;0;0;0;1;0;0;0;1;0;1
26;45;1;28;29;2;0;0;False;1953.44;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;12;1;51;1;3;0;0;False;9435.75;True;False;0;0;0;1;0;0;0;1;0;0;1;1
26;45;1;39;41;1;0;0;False;1006.48;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;47;1;33;36;3;0;0;False;2127.89;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;11;1;27;27;2;0;0;False;1246.96;True;True;0;1;0;0;0;1;0;0;0;1;0;1
26;18;0;30;30;1;0;0;False;1220.85;False;False;1;0;0;1;0;1;0;0;0;1;0;1
26;12;2;29;31;2;0;0;False;3851.0;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;5;1;26;27;2;0;0;False;1533.2;True;False;1;0;0;1;0;1;0;0;1;0;0;1
26;45;0;7;7;2;1;0;False;8631.56;True;True;1;1;0;0;0;0;0;1;0;1;0;1
26;8;1;36;39;2;0;0;False;8039.85;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;18;1;34;35;4;0;0;False;687.865;False;True;1;1;0;0;0;1;0;0;0;0;1;1
26;44;1;29;30;1;0;0;False;600.931;False;True;0;0;0;0;1;1;0;0;0;0;1;1
26;18;0;35;36;4;1;0;False;682.571;False;False;1;1;0;0;0;1;0;0;0;0;1;1
26;54;1;31;31;2;0;0;False;7831.84;False;False;0;1;0;0;0;0;0;1;0;1;0;1
26;13;0;26;26;2;0;0;False;202.22099999999998;True;True;1;0;0;1;0;0;1;0;0;1;0;1
26;12;1;35;35;1;0;0;False;452.73199999999997;False;False;0;1;0;0;0;1;0;0;0;1;0;1
26;18;0;32;32;1;0;0;False;894.834;True;True;1;0;0;1;0;0;1;0;0;1;0;1
26;11;1;34;35;1;0;0;False;274.58099999999996;True;False;0;1;0;0;0;0;1;0;0;0;1;1
26;45;0;43;44;6;0;0;False;1853.89;False;True;1;1;0;0;0;1;0;0;0;0;1;1
26;47;1;37;38;4;0;0;False;892.679;True;False;0;0;0;1;0;1;0;0;0;0;1;1
26;18;0;29;29;1;0;0;False;529.766;False;False;1;1;0;0;0;1;0;0;0;0;1;1
26;11;0;30;30;1;0;0;False;170.957;True;False;1;0;0;1;0;0;1;0;0;0;1;1
26;54;1;37;38;3;1;0;False;1543.93;True;True;1;1;0;0;0;1;0;0;1;0;0;1
26;58;2;36;38;2;0;0;False;2189.88;False;False;0;0;1;0;0;1;0;0;0;0;1;1
26;47;1;30;31;1;0;0;False;1030.9;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;37;1;26;26;1;0;0;False;2981.56;True;True;0;1;0;0;0;1;0;0;0;1;0;1
26;31;0;27;27;1;0;0;False;1636.66;False;False;1;0;0;1;0;1;0;0;0;1;0;1
26;37;1;36;38;4;0;0;False;6754.04;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;12;0;27;27;1;0;0;False;1946.2;True;False;1;0;0;1;0;0;0;1;0;1;0;1
26;26;0;27;28;1;0;0;False;1718.53;False;False;2;1;0;0;0;1;0;0;0;0;1;1
26;11;0;46;47;2;0;0;False;1065.56;True;False;2;1;0;0;0;1;0;0;0;0;1;1
26;45;1;33;34;2;0;0;False;784.206;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;37;1;31;31;2;0;1;False;1310.85;False;True;0;0;0;1;0;1;0;0;0;1;0;1
26;11;1;32;42;1;0;0;False;3545.25;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;11;1;30;31;2;0;0;False;202.22099999999998;False;False;0;1;0;0;0;0;1;0;0;0;1;1
26;26;1;27;27;2;0;0;False;1488.86;True;False;0;1;0;0;0;1;0;0;0;1;0;1
26;11;0;29;30;1;0;0;False;788.212;False;True;1;1;0;0;0;0;1;0;0;0;1;1
26;32;0;32;34;1;2;0;False;1978.58;True;False;1;0;0;1;0;1;0;0;0;0;1;1
26;11;0;32;33;1;0;0;False;242.632;False;False;1;1;0;0;0;0;1;0;0;0;1;1
26;18;1;31;51;1;0;0;False;6610.56;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;18;0;30;31;2;0;1;False;652.702;False;False;1;1;0;0;0;0;1;0;0;0;1;1
26;11;0;32;32;1;0;0;False;853.73;True;True;1;1;0;0;0;0;1;0;0;1;0;1
26;45;0;29;33;1;0;0;False;3922.27;True;False;1;1;0;0;0;0;0;1;0;0;1;1
26;12;1;27;28;1;0;0;False;477.163;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;32;1;33;38;1;0;0;False;3676.51;True;False;0;0;0;1;0;0;0;1;0;0;1;1
26;45;1;28;29;1;0;0;False;777.7760000000001;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;47;2;28;28;2;0;0;False;789.0889999999999;False;True;0;1;0;0;0;0;1;0;0;0;1;1
26;32;2;27;31;1;0;0;False;2370.32;False;False;0;0;0;1;0;1;0;0;0;0;1;1
26;45;1;36;37;2;0;0;False;1659.0;True;True;0;0;0;0;1;1;0;0;0;0;1;1
26;47;0;34;40;1;0;0;False;9211.85;True;False;1;1;0;0;0;0;0;1;0;0;1;1
26;31;0;32;36;1;0;0;False;1435.9;True;True;2;1;0;0;0;1;0;0;0;0;1;1
26;11;1;27;27;1;0;0;False;768.074;False;False;0;0;0;1;0;0;1;0;0;0;1;1
26;38;0;27;27;1;0;0;False;705.178;True;False;1;1;0;0;0;0;1;0;0;1;0;1
26;45;2;27;33;1;1;0;False;1863.5;False;False;0;0;0;0;1;0;0;1;0;0;1;1
26;37;2;30;35;2;0;0;False;1465.96;False;False;0;0;0;1;0;0;0;1;0;0;1;1
26;37;1;27;28;2;0;0;False;680.877;True;True;0;1;0;0;0;1;0;0;0;0;1;1
26;11;1;27;27;1;0;0;False;1469.85;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;58;1;28;28;2;0;0;False;1970.43;False;False;0;0;1;0;0;1;0;0;0;1;0;1
26;11;2;33;34;2;0;0;False;1469.85;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;49;1;31;32;1;0;0;False;4410.7;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;11;0;27;27;1;0;0;False;767.178;False;False;1;0;0;1;0;0;1;0;0;1;0;1
26;47;0;38;38;1;0;0;False;603.193;True;False;1;1;0;0;0;0;1;0;0;0;1;1
26;26;1;27;35;1;0;0;False;3374.76;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;47;0;28;28;2;0;0;False;738.6089999999999;False;True;1;1;0;0;0;1;0;0;0;1;0;1
26;31;1;45;45;3;0;0;False;4666.15;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;26;0;27;27;1;0;0;False;1782.98;False;True;1;0;0;0;1;1;0;0;0;1;0;1
26;15;0;31;31;2;1;0;False;691.668;True;True;1;1;0;0;0;1;0;0;0;1;0;1
26;45;1;27;28;1;0;0;False;777.7760000000001;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;54;0;36;36;1;0;0;False;486.99;False;True;1;1;0;0;0;1;0;0;0;1;0;1
26;47;1;31;31;2;0;0;False;8483.98;False;False;0;0;0;0;1;0;0;1;0;1;0;1
26;37;1;26;26;1;0;0;False;7925.22;False;False;0;1;0;0;0;0;0;1;0;1;0;1
26;12;0;29;29;1;0;0;False;1451.97;False;True;1;1;0;0;0;1;0;0;0;1;0;1
26;45;1;27;27;1;0;0;False;9019.69;True;False;0;0;0;1;0;0;0;1;0;1;0;1
26;11;0;27;27;1;0;0;False;1390.26;True;False;1;0;0;1;0;0;1;0;0;1;0;1
26;11;1;41;41;5;0;0;False;1751.06;False;False;0;1;0;0;0;1;0;0;0;1;0;1
26;19;1;35;35;1;0;0;False;1551.87;True;False;0;0;0;1;0;1;0;0;0;1;0;1
26;54;1;27;27;1;0;0;False;763.745;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;11;0;28;29;1;1;0;False;1205.25;False;False;1;0;0;1;0;1;0;0;0;0;1;1
26;47;0;30;33;1;0;0;False;1246.35;False;False;1;0;0;1;0;1;0;0;0;0;1;1
26;32;0;32;32;1;0;0;False;5760.89;False;True;1;1;0;0;0;0;0;1;0;1;0;1
26;54;1;27;28;1;0;0;False;812.462;False;False;1;1;0;0;0;1;0;0;0;0;1;1
26;47;1;30;30;1;0;0;False;4193.18;False;False;0;0;0;1;0;0;0;1;0;1;0;1
26;47;2;27;28;1;0;0;False;897.0210000000001;False;False;0;0;0;0;1;0;1;0;0;0;1;1
26;13;0;27;28;2;0;0;False;336.16;True;False;1;0;0;1;0;1;0;0;0;0;1;1
26;47;0;33;33;1;0;0;False;820.711;True;True;1;1;0;0;0;1;0;0;0;1;0;1
26;18;0;31;31;1;0;0;False;867.05;False;False;1;0;0;1;0;0;1;0;0;0;1;1
26;26;0;31;31;5;0;0;False;898.4860000000001;True;False;2;1;0;0;0;1;0;0;0;0;1;1
26;12;1;27;29;1;0;0;False;1338.7;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;11;0;31;32;2;0;0;False;627.563;False;True;1;0;0;1;0;1;0;0;0;0;1;1
26;45;1;30;34;2;0;0;False;10278.1;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;12;1;27;29;1;0;0;False;757.62;True;True;0;1;0;0;0;0;1;0;0;0;1;1
26;18;0;27;27;1;0;0;False;1300.15;True;False;1;0;0;1;0;1;0;0;0;1;0;1
26;37;0;28;29;1;0;0;False;1265.88;True;True;1;1;0;0;0;1;0;0;0;0;1;1
26;32;0;27;27;1;0;0;False;2855.45;True;False;1;0;0;1;0;1;0;0;0;1;0;1
26;12;1;27;28;1;0;0;False;858.826;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;12;1;27;27;1;0;0;False;1567.47;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;11;1;44;46;2;0;0;False;9684.89;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;37;1;26;29;1;0;0;False;7184.65;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;37;0;33;34;1;0;0;False;1033.37;False;False;1;1;0;0;0;1;0;0;0;0;1;1
26;32;0;27;28;1;0;0;False;2525.31;False;True;1;1;0;0;0;1;0;0;0;0;1;1
26;12;0;27;27;1;0;0;False;1182.51;False;False;1;1;0;0;0;1;0;0;0;1;0;1
26;11;1;26;26;1;0;0;False;921.928;True;False;1;1;0;0;0;1;0;0;0;0;1;1
26;45;0;32;33;4;0;0;False;2653.39;False;False;1;1;0;0;0;1;0;0;0;0;1;1
26;45;1;27;41;1;0;0;False;12524.6;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;45;0;27;28;4;0;0;False;992.615;True;True;1;1;0;0;0;1;0;0;0;0;1;1
26;11;1;31;34;3;0;0;False;7037.35;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;11;1;37;37;1;0;0;False;3881.63;False;False;0;1;0;0;0;1;0;0;0;1;0;1
26;45;1;36;36;1;0;0;False;715.314;True;True;0;1;0;0;0;1;0;0;0;0;1;1
26;47;1;29;29;2;0;0;False;1601.91;True;False;1;0;0;1;0;1;0;0;0;0;1;1
26;37;0;26;26;1;0;0;False;1898.92;True;False;1;0;0;1;0;0;0;1;0;1;0;1
26;4;0;26;26;2;0;0;False;1108.92;False;False;1;0;0;1;0;1;0;0;0;1;0;1
26;24;1;30;32;1;0;0;False;4244.79;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;47;1;8;8;6;0;0;False;1173.4;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;45;1;44;49;1;0;0;False;10296.6;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;32;1;27;29;1;0;0;False;8001.91;True;False;0;0;0;1;0;0;0;1;0;0;1;1
26;37;0;27;27;1;0;0;False;2026.94;False;False;1;0;0;1;0;0;0;1;0;1;0;1
26;47;0;27;27;1;0;0;False;1208.63;True;False;1;1;0;0;0;1;0;0;0;1;0;1
26;32;2;26;27;1;0;1;False;5003.33;False;False;0;0;0;0;1;0;0;1;0;0;1;1
26;54;1;27;28;1;0;0;False;1422.52;True;False;0;0;0;1;0;1;0;0;0;0;1;1
26;11;1;27;28;1;0;0;False;546.04;True;False;0;1;0;0;0;0;1;0;0;0;1;1
26;11;0;43;43;1;0;0;False;483.843;False;True;1;1;0;0;0;0;1;0;0;1;0;1
26;11;0;37;39;2;0;1;False;546.04;True;False;2;1;0;0;0;0;1;0;0;0;1;1
26;18;1;28;28;1;0;0;False;1634.92;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;13;1;29;31;1;0;0;False;7072.97;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;11;0;27;27;4;0;0;False;307.809;True;True;1;1;0;0;0;0;0;1;0;1;0;1
26;26;0;28;28;1;0;0;False;1902.61;True;True;1;1;0;0;0;1;0;0;0;1;0;1
26;31;1;33;35;1;0;0;False;2426.21;False;False;1;0;0;1;0;1;0;0;0;0;1;1
26;11;1;28;30;2;0;0;False;6689.14;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;32;1;28;30;3;0;0;False;1054.33;True;False;0;0;0;1;0;0;0;1;0;0;1;1
26;12;0;27;29;1;0;0;False;1718.53;False;True;1;0;0;1;0;1;0;0;0;0;1;1
26;1;1;40;42;1;0;0;False;1404.3;True;True;1;1;0;0;0;0;0;1;0;0;1;1
26;47;1;26;27;1;0;0;False;1310.85;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;31;1;29;33;1;0;0;False;1241.75;True;False;0;1;0;0;0;1;0;0;0;1;0;1
26;37;1;27;27;1;0;0;False;585.756;True;True;0;1;0;0;0;1;0;0;0;1;0;1
26;13;0;39;40;2;0;0;False;1738.3;True;False;1;1;0;0;0;1;0;0;0;0;1;1
26;1;1;42;42;4;0;0;False;878.5169999999999;True;True;0;1;0;0;0;1;0;0;0;1;0;1
26;45;2;30;33;2;4;0;False;1741.26;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;11;1;38;41;2;0;0;False;1763.71;False;False;0;1;0;0;0;0;1;0;0;0;1;1
26;37;1;31;50;1;0;0;False;9375.54;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;37;1;34;34;1;0;0;False;3361.22;True;False;0;1;0;0;0;1;0;0;0;1;0;1
26;18;0;27;27;1;0;0;False;539.405;True;False;1;0;0;0;1;0;1;0;0;1;0;1
26;11;1;51;52;1;0;0;False;583.211;False;False;0;1;0;0;0;0;1;0;0;0;1;1
26;47;1;28;29;2;0;0;False;1630.14;True;True;1;1;0;0;0;0;0;1;0;0;1;1
26;37;1;28;29;1;0;0;False;1298.64;False;True;1;1;0;0;0;1;0;0;0;0;1;1
26;18;0;26;26;2;0;0;False;2042.95;True;False;1;0;0;1;0;0;0;1;0;1;0;1
26;47;2;40;40;1;0;0;False;858.826;False;False;0;1;0;0;0;1;0;0;0;0;1;1
26;47;0;32;32;2;0;0;False;602.053;True;True;2;1;0;0;0;1;0;0;0;0;1;1
26;11;1;28;28;2;0;0;False;1138.77;False;False;0;1;0;0;0;0;1;0;0;1;0;1
26;13;1;32;32;1;0;0;False;18983.3;False;True;1;1;0;0;0;0;0;1;1;0;0;1
26;18;0;27;27;2;0;0;False;1180.75;False;False;1;1;0;0;0;1;0;0;0;0;1;1
26;13;0;35;35;2;0;0;False;469.809;False;False;2;1;0;0;0;1;0;0;0;0;1;1
26;47;0;27;27;1;0;0;False;1799.21;False;False;1;1;0;0;0;0;0;1;0;1;0;1
26;45;0;27;27;1;0;0;False;1220.85;False;False;1;1;0;0;0;1;0;0;0;0;1;1
26;37;1;28;28;1;0;0;False;1900.19;True;False;1;1;0;0;0;0;0;1;0;0;1;1
26;32;0;29;29;1;1;0;False;1758.46;True;True;1;1;0;0;0;0;1;0;0;0;1;1
26;47;1;28;30;1;0;0;False;5236.69;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;32;0;28;28;1;0;0;False;2432.79;False;False;1;1;0;0;0;0;1;0;0;1;0;1
26;19;0;26;26;1;0;0;False;2956.5;False;False;1;0;0;1;0;1;0;0;0;1;0;1
26;47;1;27;27;1;0;0;False;1003.0;True;False;1;1;0;0;0;1;0;0;0;0;1;1
26;37;0;35;35;2;0;0;False;1616.39;False;False;1;1;0;0;0;1;0;0;0;0;1;1
26;11;0;27;29;1;0;0;False;625.2719999999999;False;False;1;1;0;0;0;1;0;0;0;0;1;1
26;45;1;27;27;3;0;0;False;660.049;False;False;0;1;0;0;0;1;0;0;0;1;0;1
26;27;0;29;33;1;0;0;False;904.877;True;False;1;1;0;0;0;0;1;0;0;0;1;1
26;11;0;38;39;2;0;0;False;1789.74;True;False;1;1;0;0;0;1;0;0;0;0;1;1
26;23;0;27;27;1;0;0;False;2298.39;False;False;1;1;0;0;0;1;0;0;0;1;0;1
26;18;0;32;33;2;0;0;False;856.087;False;False;1;1;0;0;0;1;0;0;0;0;1;1
26;11;1;29;30;1;0;0;False;1457.52;False;False;0;0;0;1;0;1;0;0;0;0;1;1
26;12;1;27;28;1;0;0;False;6754.04;True;False;0;0;0;1;0;0;0;1;0;0;1;1
26;11;0;27;27;2;0;0;False;202.22099999999998;False;False;1;0;0;1;0;0;1;0;0;1;0;1
26;49;0;28;28;2;0;0;False;456.815;False;True;1;0;0;1;0;0;1;0;0;1;0;1
26;45;0;28;29;2;0;0;False;835.808;False;True;1;1;0;0;0;1;0;0;0;0;1;0
26;18;1;29;30;2;0;0;False;687.865;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;37;0;32;34;2;0;0;False;1315.68;True;True;1;1;0;0;0;1;0;0;0;0;1;1
26;18;0;34;35;3;0;0;False;1206.0;False;False;1;1;0;0;0;1;0;0;0;0;1;0
26;26;0;26;26;1;0;0;False;1704.02;False;True;1;1;0;0;0;1;0;0;0;1;0;1
26;31;0;29;29;1;0;0;False;2070.49;True;False;2;1;0;0;0;1;0;0;0;0;1;1
26;31;0;32;32;1;0;0;False;1962.05;False;True;1;0;0;1;0;1;0;0;0;1;0;1
26;12;0;34;34;2;0;0;False;1468.95;True;False;1;1;0;0;0;1;0;0;0;1;0;1
26;57;1;39;40;2;0;0;False;1511.58;False;False;0;0;1;0;0;1;0;0;0;0;1;1
26;37;1;30;33;1;0;0;False;6194.35;False;False;0;0;0;0;1;0;0;1;0;0;1;1
26;11;1;27;27;1;0;0;False;158.128;False;False;0;1;0;0;0;0;1;0;0;1;0;1
26;34;1;26;26;1;0;0;False;370.974;False;False;0;1;0;0;0;0;1;0;0;1;0;1
26;57;1;32;32;1;0;0;False;324.781;False;False;0;0;1;0;0;0;1;0;0;1;0;1
26;45;0;40;40;1;0;0;False;1853.89;True;False;1;1;0;0;0;1;0;0;0;0;1;1
26;47;0;27;31;1;1;1;False;1453.92;False;True;1;0;0;0;1;1;0;0;0;0;1;1
26;42;1;28;28;2;0;0;False;518.846;True;False;0;1;0;0;0;1;0;0;0;1;0;1
26;31;1;30;30;1;0;0;False;3287.82;True;True;1;0;0;1;0;1;0;0;0;0;1;1
26;1;0;27;28;1;0;0;False;202.22099999999998;True;False;1;1;0;0;0;0;1;0;0;0;1;1
26;11;0;28;33;1;0;0;False;5760.89;True;False;1;1;0;0;0;0;0;1;0;0;1;1
26;45;1;8;10;1;0;0;False;7602.51;True;False;0;0;0;1;0;0;0;1;0;0;1;1
26;12;1;46;50;2;0;1;False;6472.0;False;False;0;1;0;0;0;0;0;1;0;0;1;1
26;11;0;28;28;1;1;0;False;892.7660000000001;True;False;1;0;0;0;1;0;1;0;0;1;0;1
26;47;0;32;32;2;0;0;False;906.24;True;False;2;0;0;1;0;1;0;0;0;0;1;1
26;32;1;28;30;3;0;0;False;1054.33;False;False;0;0;0;1;0;0;0;1;0;0;1;1
26;37;0;29;29;1;0;0;False;1898.92;True;False;2;0;0;1;0;0;0;1;0;0;1;1
26;47;2;28;32;2;0;0;False;846.7819999999999;True;False;0;1;0;0;0;0;0;1;0;0;1;1
26;18;0;36;37;2;0;0;False;1457.12;True;False;1;1;0;0;0;1;0;0;0;0;1;1
26;32;2;34;37;1;0;0;False;9102.63;True;True;1;1;0;0;0;0;0;1;1;0;0;1
26;47;0;27;27;1;0;0;False;439.17800000000005;True;False;1;1;0;0;0;1;0;0;0;0;1;1
26;11;0;27;27;2;0;0;False;846.72;False;True;1;0;0;1;0;0;1;0;0;1;0;1
26;31;1;28;30;1;0;0;False;1624.53;False;True;1;1;0;0;0;1;0;0;1;0;0;1
26;18;1;31;35;1;0;0;False;1719.01;True;False;0;1;0;0;0;1;0;0;0;0;1;1
26;11;0;27;28;1;0;0;True;4202.86;True;False;1;0;0;1;0;0;0;1;0;0;1;1
